#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 02 21 44 999 99.0 99.0  1.17 11.11  8.15 277 9999.0 999.0  15.9 999.0 99.0 99.00
2010 01 02 22 14 999 99.0 99.0  1.28 16.67  8.84 283 9999.0 999.0  15.9 999.0 99.0 99.00
2010 01 02 22 44 999 99.0 99.0  1.17 11.76  8.27 279 9999.0 999.0  15.9 999.0 99.0 99.00
2010 01 02 23 14 999 99.0 99.0  1.28 11.76  8.94 279 9999.0 999.0  15.8 999.0 99.0 99.00
2010 01 02 23 44 999 99.0 99.0  1.39 16.67  9.43 286 9999.0 999.0  15.7 999.0 99.0 99.00
2010 01 03 00 14 999 99.0 99.0  1.47 16.67 10.01 289 9999.0 999.0  15.7 999.0 99.0 99.00
2010 01 03 00 44 999 99.0 99.0  1.53 16.67 10.14 280 9999.0 999.0  15.6 999.0 99.0 99.00
2010 01 03 01 14 999 99.0 99.0  1.53 15.38 10.41 284 9999.0 999.0  15.6 999.0 99.0 99.00
2010 01 03 01 44 999 99.0 99.0  1.83 16.67 11.49 290 9999.0 999.0  15.5 999.0 99.0 99.00
2010 01 03 02 14 999 99.0 99.0  1.62 15.38 10.90 283 9999.0 999.0  15.5 999.0 99.0 99.00
2010 01 03 02 44 999 99.0 99.0  1.64 15.38 11.18 283 9999.0 999.0  15.5 999.0 99.0 99.00
2010 01 03 03 14 999 99.0 99.0  1.74 15.38 11.64 280 9999.0 999.0  15.5 999.0 99.0 99.00
2010 01 03 03 44 999 99.0 99.0  1.47 15.38 10.29 280 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 04 14 999 99.0 99.0  1.57 15.38 10.78 290 9999.0 999.0  15.5 999.0 99.0 99.00
2010 01 03 04 44 999 99.0 99.0  1.49 15.38 10.99 276 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 05 14 999 99.0 99.0  1.51 15.38 10.95 284 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 05 44 999 99.0 99.0  1.44 15.38 10.52 287 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 06 14 999 99.0 99.0  1.57 15.38 11.21 280 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 06 44 999 99.0 99.0  1.30 15.38 10.16 276 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 07 14 999 99.0 99.0  1.45 14.29 10.32 280 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 07 44 999 99.0 99.0  1.41 13.33 10.20 284 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 08 14 999 99.0 99.0  1.43 15.38 10.15 277 9999.0 999.0  15.4 999.0 99.0 99.00
2010 01 03 08 44 999 99.0 99.0  1.25 12.50  9.55 291 9999.0 999.0  15.4 999.0 99.0 99.00
