#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 01 16 28 999 99.0 99.0  0.65 11.76  5.71 279 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 01 16 58 999 99.0 99.0  0.68 12.50  5.83 248 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 01 17 28 999 99.0 99.0  0.64 12.50  5.68 272 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 01 17 58 999 99.0 99.0  0.63 13.33  5.15 283 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 01 18 28 999 99.0 99.0  0.62 10.53  5.65 274 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 01 18 58 999 99.0 99.0  0.65 10.53  6.21 274 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 01 19 28 999 99.0 99.0  0.67 10.53  6.52 279 9999.0 999.0  14.6 999.0 99.0 99.00
2011 01 01 19 58 999 99.0 99.0  0.65 11.11  6.49 264 9999.0 999.0  14.8 999.0 99.0 99.00
2011 01 01 20 28 999 99.0 99.0  0.62 10.53  6.32 269 9999.0 999.0  14.9 999.0 99.0 99.00
2011 01 01 20 58 999 99.0 99.0  0.64 10.53  6.82 278 9999.0 999.0  14.9 999.0 99.0 99.00
2011 01 01 21 28 999 99.0 99.0  0.57 12.50  6.88 261 9999.0 999.0  15.0 999.0 99.0 99.00
2011 01 01 21 58 999 99.0 99.0  0.60 12.50  7.08 254 9999.0 999.0  14.9 999.0 99.0 99.00
2011 01 01 22 28 999 99.0 99.0  0.64 12.50  7.66 260 9999.0 999.0  14.9 999.0 99.0 99.00
2011 01 01 22 58 999 99.0 99.0  0.62 11.76  7.52 271 9999.0 999.0  14.7 999.0 99.0 99.00
2011 01 01 23 28 999 99.0 99.0  0.60 11.76  7.23 274 9999.0 999.0  14.6 999.0 99.0 99.00
2011 01 01 23 58 999 99.0 99.0  0.62 11.76  7.77 262 9999.0 999.0  14.6 999.0 99.0 99.00
2011 01 02 00 28 999 99.0 99.0  0.67 11.11  7.82 269 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 00 58 999 99.0 99.0  0.61 11.76  7.58 248 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 01 28 999 99.0 99.0  0.61  9.88  7.37 272 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 01 58 999 99.0 99.0  0.64 11.11  7.74 274 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 02 28 999 99.0 99.0  0.66 11.11  7.88 282 9999.0 999.0  14.6 999.0 99.0 99.00
2011 01 02 02 58 999 99.0 99.0  0.66 12.50  7.80 251 9999.0 999.0  14.8 999.0 99.0 99.00
2011 01 02 03 28 999 99.0 99.0  0.65 11.76  8.08 260 9999.0 999.0  14.7 999.0 99.0 99.00
2011 01 02 03 58 999 99.0 99.0  0.56 11.76  7.73 267 9999.0 999.0  14.6 999.0 99.0 99.00
2011 01 02 04 28 999 99.0 99.0  0.57 11.76  7.84 237 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 04 58 999 99.0 99.0  0.57 11.76  7.93 267 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 05 28 999 99.0 99.0  0.58 12.50  7.84 268 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 05 58 999 99.0 99.0  0.56 12.50  7.80 251 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 02 06 28 999 99.0 99.0  0.53 12.50  7.59 255 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 02 06 58 999 99.0 99.0  0.53 12.50  7.14 258 9999.0 999.0  14.3 999.0 99.0 99.00
2011 01 02 07 28 999 99.0 99.0  0.52 12.50  6.80 251 9999.0 999.0  14.3 999.0 99.0 99.00
2011 01 02 07 58 999 99.0 99.0  0.56 10.53  6.68 278 9999.0 999.0  14.3 999.0 99.0 99.00
2011 01 02 08 28 999 99.0 99.0  0.55 11.76  6.19 257 9999.0 999.0  14.3 999.0 99.0 99.00
2011 01 02 08 58 999 99.0 99.0  0.52 11.11  5.64 265 9999.0 999.0  14.3 999.0 99.0 99.00
2011 01 02 09 28 999 99.0 99.0  0.52 11.11  5.37 265 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 02 09 58 999 99.0 99.0  0.51 11.76  5.57 248 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 02 10 28 999 99.0 99.0  0.52 11.11  5.97 251 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 02 10 58 999 99.0 99.0  0.53 11.11  5.95 264 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 02 11 28 999 99.0 99.0  0.52 12.50  5.90 233 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 11 58 999 99.0 99.0  0.54 11.76  5.89 264 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 12 28 999 99.0 99.0  0.50 11.76  5.46 268 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 12 58 999 99.0 99.0  0.50 11.76  5.33 222 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 13 28 999 99.0 99.0  0.51 11.76  5.62 245 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 13 58 999 99.0 99.0  0.53 11.76  5.33 248 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 14 28 999 99.0 99.0  0.51 11.76  5.17 241 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 14 58 999 99.0 99.0  0.50 11.76  5.61 255 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 15 28 999 99.0 99.0  0.51 11.76  5.90 240 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 15 58 999 99.0 99.0  0.53 11.76  6.04 257 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 16 28 999 99.0 99.0  0.51 18.18  6.55 274 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 16 58 999 99.0 99.0  0.55 18.18  7.57 269 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 17 28 999 99.0 99.0  0.62 18.18  7.96 276 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 17 58 999 99.0 99.0  0.57 18.18  6.83 278 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 18 28 999 99.0 99.0  0.63 18.18  8.20 265 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 18 58 999 99.0 99.0  0.70 16.67  9.69 276 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 19 28 999 99.0 99.0  0.61 16.67  8.17 274 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 19 58 999 99.0 99.0  0.69 16.67  9.56 271 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 20 28 999 99.0 99.0  0.63 16.67  8.91 264 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 20 58 999 99.0 99.0  0.67 16.67  8.86 269 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 21 28 999 99.0 99.0  0.67 16.67  6.72 269 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 21 58 999 99.0 99.0  0.69 16.67  6.41 274 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 22 28 999 99.0 99.0  0.77 16.67  6.43 267 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 22 58 999 99.0 99.0  0.79 15.38  5.99 281 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 02 23 28 999 99.0 99.0  0.88 16.67  6.11 278 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 02 23 58 999 99.0 99.0  0.93 16.67  6.00 274 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 03 00 28 999 99.0 99.0  1.03 14.29  5.40 271 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 03 00 58 999 99.0 99.0  1.17 15.38  5.47 289 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 03 01 28 999 99.0 99.0  1.37 14.29  5.56 279 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 03 02 28 999 99.0 99.0  1.61 14.29  5.35 285 9999.0 999.0  14.3 999.0 99.0 99.00
2011 01 03 02 58 999 99.0 99.0  1.41 15.38  5.17 289 9999.0 999.0  14.3 999.0 99.0 99.00
2011 01 03 03 28 999 99.0 99.0  1.54 14.29  5.55 269 9999.0 999.0  14.3 999.0 99.0 99.00
2011 01 03 03 58 999 99.0 99.0  1.53 15.38  5.41 285 9999.0 999.0  14.3 999.0 99.0 99.00
2011 01 03 04 28 999 99.0 99.0  1.58  5.00  5.24 177 9999.0 999.0  14.3 999.0 99.0 99.00
2011 01 03 04 58 999 99.0 99.0  1.67 15.38  5.34 279 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 03 05 28 999 99.0 99.0  1.58  5.26  5.13 178 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 03 05 58 999 99.0 99.0  1.40  5.00  5.26 184 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 03 06 28 999 99.0 99.0  1.36 14.29  5.45 279 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 06 58 999 99.0 99.0  1.52  5.26  5.94 202 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 07 28 999 99.0 99.0  1.44 13.33  5.83 274 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 07 58 999 99.0 99.0  1.40  5.26  5.62 196 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 08 28 999 99.0 99.0  1.40 15.38  5.74 275 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 08 58 999 99.0 99.0  1.42 13.33  6.06 268 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 09 28 999 99.0 99.0  1.29 15.38  5.72 271 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 09 58 999 99.0 99.0  1.37 15.38  5.82 272 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 10 28 999 99.0 99.0  1.29 15.38  6.27 285 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 10 58 999 99.0 99.0  1.22 15.38  6.07 272 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 11 28 999 99.0 99.0  1.26 15.38  6.17 281 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 11 58 999 99.0 99.0  1.23 15.38  6.32 272 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 12 28 999 99.0 99.0  1.23 14.29  6.52 276 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 03 12 58 999 99.0 99.0  1.27 15.38  6.84 279 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 03 13 28 999 99.0 99.0  1.32 14.29  7.00 279 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 03 13 58 999 99.0 99.0  1.33 14.29  7.17 278 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 03 14 28 999 99.0 99.0  1.34 14.29  7.37 278 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 03 14 58 999 99.0 99.0  1.32 14.29  7.45 279 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 03 15 28 999 99.0 99.0  1.32 14.29  7.47 278 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 15 58 999 99.0 99.0  1.33 14.29  7.63 275 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 16 28 999 99.0 99.0  1.41 13.33  7.63 286 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 16 58 999 99.0 99.0  1.37 14.29  7.43 276 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 17 28 999 99.0 99.0  1.37 13.33  7.35 285 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 17 58 999 99.0 99.0  1.36 11.11  7.46 282 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 18 28 999 99.0 99.0  1.39 12.50  7.44 282 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 18 58 999 99.0 99.0  1.33 11.76  6.98 283 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 19 28 999 99.0 99.0  1.41 13.33  7.11 279 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 03 19 58 999 99.0 99.0  1.27 13.33  6.62 281 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 03 20 28 999 99.0 99.0  1.25 11.76  6.56 275 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 03 20 58 999 99.0 99.0  1.22 11.76  6.36 279 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 03 21 28 999 99.0 99.0  1.32 11.76  6.99 282 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 03 21 58 999 99.0 99.0  1.29 14.29  6.49 269 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 03 22 28 999 99.0 99.0  1.35 12.50  6.40 279 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 03 22 58 999 99.0 99.0  1.43 13.33  7.00 278 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 03 23 28 999 99.0 99.0  1.36 13.33  6.80 276 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 03 23 58 999 99.0 99.0  1.36 12.50  7.14 279 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 04 00 28 999 99.0 99.0  1.44 11.76  7.10 282 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 04 00 58 999 99.0 99.0  1.23 13.33  6.75 282 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 01 28 999 99.0 99.0  1.32 10.53  7.26 269 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 01 58 999 99.0 99.0  1.31 12.50  7.39 282 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 04 02 28 999 99.0 99.0  1.29 13.33  7.24 275 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 04 02 58 999 99.0 99.0  1.28 10.53  7.40 285 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 04 03 28 999 99.0 99.0  1.26 13.33  7.45 275 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 04 03 58 999 99.0 99.0  1.31 13.33  7.76 274 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 04 04 28 999 99.0 99.0  1.31 11.76  7.95 275 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 04 04 58 999 99.0 99.0  1.27 11.11  7.79 275 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 04 05 28 999 99.0 99.0  1.17 11.76  7.46 288 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 05 58 999 99.0 99.0  1.19 12.50  7.99 282 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 06 28 999 99.0 99.0  1.15 11.76  8.19 282 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 06 58 999 99.0 99.0  1.13 12.50  8.08 276 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 07 28 999 99.0 99.0  0.98 13.33  7.97 281 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 07 58 999 99.0 99.0  1.04 16.67  7.96 213 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 08 28 999 99.0 99.0  1.19 13.33  8.56 275 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 08 58 999 99.0 99.0  1.09 13.33  8.38 274 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 09 28 999 99.0 99.0  1.15 11.76  8.75 279 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 09 58 999 99.0 99.0  1.04 10.53  8.63 278 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 10 28 999 99.0 99.0  0.95 10.53  8.06 286 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 10 58 999 99.0 99.0  0.96 15.38  8.06 234 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 11 28 999 99.0 99.0  0.94 10.53  8.03 279 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 11 58 999 99.0 99.0  0.89 13.33  8.17 267 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 04 12 28 999 99.0 99.0  0.97 15.38  7.85 227 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 04 12 58 999 99.0 99.0  0.88 13.33  7.48 269 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 04 13 28 999 99.0 99.0  0.93 14.29  7.62 252 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 04 13 58 999 99.0 99.0  1.01 13.33  7.80 254 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 04 14 28 999 99.0 99.0  0.92 15.38  7.41 210 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 04 14 58 999 99.0 99.0  1.01 15.38  7.99 217 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 04 15 28 999 99.0 99.0  1.07 12.50  7.98 274 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 04 15 58 999 99.0 99.0  1.04 13.33  7.89 268 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 04 16 28 999 99.0 99.0  1.03 13.33  7.62 282 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 04 16 58 999 99.0 99.0  1.09 15.38  7.96 209 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 04 17 28 999 99.0 99.0  0.98 12.50  7.66 278 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 04 17 58 999 99.0 99.0  1.04 12.50  8.18 285 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 04 18 28 999 99.0 99.0  1.04 11.76  8.58 282 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 04 18 58 999 99.0 99.0  1.00 11.76  8.52 276 9999.0 999.0  14.3 999.0 99.0 99.00
2011 01 04 19 28 999 99.0 99.0  1.05 14.29  8.92 254 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 04 19 58 999 99.0 99.0  1.01 12.50  8.70 262 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 04 20 28 999 99.0 99.0  0.98 15.38  9.04 220 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 04 20 58 999 99.0 99.0  0.91 12.50  8.71 260 9999.0 999.0  14.6 999.0 99.0 99.00
2011 01 04 21 28 999 99.0 99.0  0.88 12.50  9.01 267 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 04 21 58 999 99.0 99.0  0.89 11.11  9.08 269 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 04 22 28 999 99.0 99.0  0.94 12.50  9.95 279 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 04 22 58 999 99.0 99.0  0.89 12.50  9.55 267 9999.0 999.0  14.5 999.0 99.0 99.00
2011 01 04 23 28 999 99.0 99.0  0.82 14.29  9.41 231 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 04 23 58 999 99.0 99.0  0.85 15.38  9.47 206 9999.0 999.0  14.4 999.0 99.0 99.00
2011 01 05 00 28 999 99.0 99.0  0.86 15.38  8.80 222 9999.0 999.0  14.3 999.0 99.0 99.00
2011 01 05 00 58 999 99.0 99.0  0.90 16.67  8.08 261 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 05 01 28 999 99.0 99.0  0.96 16.67  7.91 267 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 05 01 58 999 99.0 99.0  0.98 15.38  8.31 210 9999.0 999.0  14.2 999.0 99.0 99.00
2011 01 05 02 28 999 99.0 99.0  0.95 11.76  8.03 268 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 05 02 58 999 99.0 99.0  0.95 18.18  8.30 285 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 05 03 28 999 99.0 99.0  0.95 14.29  8.81 240 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 05 03 58 999 99.0 99.0  0.99 18.18  8.81 274 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 05 04 28 999 99.0 99.0  0.90 16.67  8.01 265 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 05 04 58 999 99.0 99.0  0.96 16.67  7.89 268 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 05 05 28 999 99.0 99.0  0.98 14.29  8.19 236 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 05 58 999 99.0 99.0  0.87 15.38  7.95 250 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 06 28 999 99.0 99.0  0.91 16.67  8.55 275 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 06 58 999 99.0 99.0  1.02 15.38 10.15 275 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 07 28 999 99.0 99.0  1.00 15.38 10.35 255 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 07 58 999 99.0 99.0  0.92 14.29 10.62 248 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 08 28 999 99.0 99.0  0.91 18.18 10.15 264 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 08 58 999 99.0 99.0  0.93 18.18 10.65 272 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 09 28 999 99.0 99.0  0.91 15.38 10.04 255 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 09 58 999 99.0 99.0  0.81 15.38  9.80 269 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 10 28 999 99.0 99.0  0.79 15.38 10.01 262 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 10 58 999 99.0 99.0  0.93 16.67 11.21 274 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 11 28 999 99.0 99.0  0.89 16.67 10.93 274 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 11 58 999 99.0 99.0  0.90 16.67 11.17 272 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 12 28 999 99.0 99.0  0.94 14.29 11.08 262 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 05 12 58 999 99.0 99.0  0.92 16.67 10.99 275 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 05 13 28 999 99.0 99.0  0.99 15.38 11.55 271 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 05 13 58 999 99.0 99.0  0.94 15.38 10.38 275 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 14 28 999 99.0 99.0  1.05 15.38 11.07 279 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 14 58 999 99.0 99.0  0.99 15.38 10.90 275 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 15 28 999 99.0 99.0  0.97 15.38 11.10 274 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 15 58 999 99.0 99.0  1.06 15.38 11.69 269 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 16 28 999 99.0 99.0  1.02 13.33 11.59 265 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 16 58 999 99.0 99.0  1.11 13.33 10.63 274 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 17 29 999 99.0 99.0  1.07 14.29 10.50 257 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 17 59 999 99.0 99.0  1.10 14.29 10.48 250 9999.0 999.0  14.0 999.0 99.0 99.00
2011 01 05 18 29 999 99.0 99.0  1.12 14.29 11.35 276 9999.0 999.0  14.1 999.0 99.0 99.00
2011 01 05 18 59 999 99.0 99.0  1.20 15.38 11.05 268 9999.0 999.0  14.1 999.0 99.0 99.00
