#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 03 18 18 999 99.0 99.0  1.00 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 03 19 19 999 99.0 99.0  1.00 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 03 20 20 999 99.0 99.0  0.96 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 03 21 20 999 99.0 99.0  0.96 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 03 22 20 999 99.0 99.0  0.92 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 03 23 20 999 99.0 99.0  0.93  8.26 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 00 20 999 99.0 99.0  0.89 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 01 20 999 99.0 99.0  0.83 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 02 20 999 99.0 99.0  0.91 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 03 20 999 99.0 99.0  0.88 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 04 20 999 99.0 99.0  0.96 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 05 20 999 99.0 99.0  0.90 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 06 20 999 99.0 99.0  0.82 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 07 20 999 99.0 99.0  0.77 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 08 20 999 99.0 99.0  0.72 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 09 20 999 99.0 99.0  0.72 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 10 20 999 99.0 99.0  0.71 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 11 20 999 99.0 99.0  0.72 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 12 20 999 99.0 99.0  0.67 10.24 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 13 20 999 99.0 99.0  0.65 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 14 20 999 99.0 99.0  0.66 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 15 20 999 99.0 99.0  0.65 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 16 20 999 99.0 99.0  0.72 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 17 20 999 99.0 99.0  0.69 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 18 20 999 99.0 99.0  0.70 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 19 20 999 99.0 99.0  0.69 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 20 20 999 99.0 99.0  0.70 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 21 20 999 99.0 99.0  0.62  9.85 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 22 20 999 99.0 99.0  0.59 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 04 23 20 999 99.0 99.0  0.55 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 00 20 999 99.0 99.0  0.55 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 01 20 999 99.0 99.0  0.54 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 02 20 999 99.0 99.0  0.53 11.64 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 03 20 999 99.0 99.0  0.57 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 04 20 999 99.0 99.0  0.50 11.13 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 05 20 999 99.0 99.0  0.50 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 06 20 999 99.0 99.0  0.51 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 07 20 999 99.0 99.0  0.51 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 08 20 999 99.0 99.0  0.47  9.85 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 09 20 999 99.0 99.0  0.49 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 10 20 999 99.0 99.0  0.48 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 11 20 999 99.0 99.0  0.48 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 12 20 999 99.0 99.0  0.45 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 13 20 999 99.0 99.0  0.46 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 14 20 999 99.0 99.0  0.50 16.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 15 20 999 99.0 99.0  0.53 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 16 20 999 99.0 99.0  0.60 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 17 20 999 99.0 99.0  0.66 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 18 20 999 99.0 99.0  0.71 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 19 20 999 99.0 99.0  0.65 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 20 20 999 99.0 99.0  0.69 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 21 20 999 99.0 99.0  0.63 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 22 20 999 99.0 99.0  0.68 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 05 23 20 999 99.0 99.0  0.60 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 00 20 999 99.0 99.0  0.56 15.06 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 01 20 999 99.0 99.0  0.57 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 02 20 999 99.0 99.0  0.47 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 03 20 999 99.0 99.0  0.55 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 04 20 999 99.0 99.0  0.51 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 05 20 999 99.0 99.0  0.55 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 06 20 999 99.0 99.0  0.52 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 07 20 999 99.0 99.0  0.59 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 09 20 999 99.0 99.0  0.51 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 10 20 999 99.0 99.0  0.46 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 11 20 999 99.0 99.0  0.43 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 12 20 999 99.0 99.0  0.44 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 13 20 999 99.0 99.0  0.48 12.19 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 14 20 999 99.0 99.0  0.50 12.80 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 15 20 999 99.0 99.0  0.51 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 16 20 999 99.0 99.0  0.45 13.47 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 01 06 17 20 999 99.0 99.0  0.50 14.22 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
