#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 06 15 10 20 334  2.9  4.5  0.74  4.92 99.00 999 9999.0  16.8 999.0 999.0 99.0 99.00
2008 06 15 11 20 345  2.2  3.5  0.65  4.92 99.00 999 9999.0  16.7 999.0 999.0 99.0 99.00
2008 06 15 12 19 332  1.8  3.3  0.68  4.83 99.00 999 9999.0  16.5 999.0 999.0 99.0 99.00
2008 06 15 13 20 353  1.0  2.0  0.72  5.22 99.00 999 9999.0  16.4 999.0 999.0 99.0 99.00
2008 06 15 14 20  41  0.6  1.7  0.70  4.74 99.00 999 9999.0  16.8 999.0 999.0 99.0 99.00
2008 06 15 15 20 339  0.8  2.2  0.67  5.33 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2008 06 15 16 20 306  2.3  3.7  0.67  5.22 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2008 06 15 17 20 316  2.5  3.7  0.60 17.07 99.00 999 9999.0  18.2 999.0 999.0 99.0 99.00
2008 06 15 18 19 333  2.4  3.7  0.56  5.33 99.00 999 9999.0  18.8 999.0 999.0 99.0 99.00
2008 06 15 19 20 323  3.2  4.1  0.62  5.95 99.00 999 9999.0  18.9 999.0 999.0 99.0 99.00
2008 06 15 20 19 309  3.2  4.4  0.69  5.82 99.00 999 9999.0  19.2 999.0 999.0 99.0 99.00
2008 06 15 21 20 308  3.7  4.6  0.75  5.45 99.00 999 9999.0  19.2 999.0 999.0 99.0 99.00
2008 06 15 22 20 321  3.0  4.3  0.68  5.33 99.00 999 9999.0  19.5 999.0 999.0 99.0 99.00
2008 06 15 23 20 319  2.5  3.9  0.68  5.02 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2008 06 16 00 20 328  2.9  3.8  0.64 17.07 99.00 999 9999.0  18.8 999.0 999.0 99.0 99.00
2008 06 16 01 20 296  2.5  3.4  0.65 17.07 99.00 999 9999.0  18.9 999.0 999.0 99.0 99.00
2008 06 16 02 20 294  2.8  4.0  0.64 17.07 99.00 999 9999.0  18.2 999.0 999.0 99.0 99.00
2008 06 16 03 20 326  2.7  4.2  0.65 17.07 99.00 999 9999.0  17.7 999.0 999.0 99.0 99.00
2008 06 16 04 20 333  1.9  3.2  0.71 17.07 99.00 999 9999.0  17.5 999.0 999.0 99.0 99.00
2008 06 16 05 20 328  1.1  2.9  0.68  5.45 99.00 999 9999.0  17.3 999.0 999.0 99.0 99.00
2008 06 16 06 20 348  1.2  2.3  0.63 17.07 99.00 999 9999.0  17.2 999.0 999.0 99.0 99.00
2008 06 16 07 20 344  1.1  1.7  0.63  5.95 99.00 999 9999.0  16.7 999.0 999.0 99.0 99.00
2008 06 16 08 20 356  1.3  2.8  0.70  4.74 99.00 999 9999.0  17.0 999.0 999.0 99.0 99.00
2008 06 16 09 20 343  1.5  3.4  0.70 16.00 99.00 999 9999.0  16.9 999.0 999.0 99.0 99.00
2008 06 16 10 20 341  1.4  3.3  0.72  4.57 99.00 999 9999.0  16.9 999.0 999.0 99.0 99.00
2008 06 16 11 20   6  1.6  3.6  0.70  4.41 99.00 999 9999.0  17.2 999.0 999.0 99.0 99.00
2008 06 16 12 20  19  0.9  2.6  0.66 16.00 99.00 999 9999.0  17.3 999.0 999.0 99.0 99.00
2008 06 16 13 20   5  1.5  3.2  0.67  6.10 99.00 999 9999.0  17.4 999.0 999.0 99.0 99.00
2008 06 16 14 19  16  1.2  2.4  0.78  6.56 99.00 999 9999.0  17.7 999.0 999.0 99.0 99.00
2008 06 16 15 20 294  1.6  2.7  0.91  5.95 99.00 999 9999.0  19.0 999.0 999.0 99.0 99.00
2008 06 16 16 19 298  2.1  3.2  1.01  6.10 99.00 999 9999.0  19.2 999.0 999.0 99.0 99.00
2008 06 16 17 20 286  2.7  3.9  1.00  5.95 99.00 999 9999.0  18.3 999.0 999.0 99.0 99.00
2008 06 16 18 20 243  3.1  4.8  0.94  5.12 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2008 06 16 19 20 298  2.5  4.0  0.91  5.82 99.00 999 9999.0  19.7 999.0 999.0 99.0 99.00
2008 06 16 20 20 295  2.1  3.4  0.96  7.11 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2008 06 16 21 20 293  2.4  3.5  0.89  6.92 99.00 999 9999.0  20.3 999.0 999.0 99.0 99.00
2008 06 16 22 20 273  2.3  3.4  0.85  6.74 99.00 999 9999.0  19.0 999.0 999.0 99.0 99.00
2008 06 16 23 20 269  2.1  3.4  0.86  8.00 99.00 999 9999.0  18.5 999.0 999.0 99.0 99.00
2008 06 17 00 20 287  1.7  2.9  0.85  7.53 99.00 999 9999.0  19.2 999.0 999.0 99.0 99.00
2008 06 17 01 20 306  2.4  3.4  0.85  7.53 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2008 06 17 02 20 316  1.8  2.5  0.85  8.00 99.00 999 9999.0  19.0 999.0 999.0 99.0 99.00
2008 06 17 03 20 335  1.9  3.1  0.80  6.40 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2008 06 17 04 19 285  0.9  1.6  0.83  7.31 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2008 06 17 05 20 277  1.0  1.6  0.77  8.00 99.00 999 9999.0  17.5 999.0 999.0 99.0 99.00
2008 06 17 06 20 235  0.5  1.2  0.73  7.76 99.00 999 9999.0  17.3 999.0 999.0 99.0 99.00
2008 06 17 07 20 171  0.6  1.0 99.00 99.00 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2008 06 17 08 20 157  0.6  1.3  0.76  7.76 99.00 999 9999.0  17.0 999.0 999.0 99.0 99.00
2008 06 17 09 20 239  0.7  1.8  0.73  8.00 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2008 06 17 10 20 309  1.2  2.5  0.77  6.40 99.00 999 9999.0  17.2 999.0 999.0 99.0 99.00
2008 06 17 11 20 239  0.9  2.0  0.91  8.83 99.00 999 9999.0  17.3 999.0 999.0 99.0 99.00
2008 06 17 12 19 359  0.9  2.4  0.91  8.00 99.00 999 9999.0  17.4 999.0 999.0 99.0 99.00
2008 06 17 13 20  21  1.2  2.7  1.01  7.76 99.00 999 9999.0  17.2 999.0 999.0 99.0 99.00
2008 06 17 14 20 188  0.7  1.6  1.07  6.74 99.00 999 9999.0  17.2 999.0 999.0 99.0 99.00
2008 06 17 15 20   2  1.3  2.7  1.03  6.56 99.00 999 9999.0  18.3 999.0 999.0 99.0 99.00
2008 06 17 16 20  15  0.9  2.2  1.04  7.53 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2008 06 17 17 20 313  2.0  3.2  1.08  7.76 99.00 999 9999.0  19.7 999.0 999.0 99.0 99.00
2008 06 17 18 20 321  2.5  3.7  1.12  8.26 99.00 999 9999.0  19.8 999.0 999.0 99.0 99.00
2008 06 17 19 20 320  2.2  3.5  1.02  6.92 99.00 999 9999.0  20.3 999.0 999.0 99.0 99.00
2008 06 17 20 20 301  2.6  4.0  0.85  8.00 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2008 06 17 21 20 295  3.9  5.3  0.92  7.11 99.00 999 9999.0  19.1 999.0 999.0 99.0 99.00
2008 06 17 22 20 319  2.8  4.4  0.85  7.76 99.00 999 9999.0  19.2 999.0 999.0 99.0 99.00
2008 06 17 23 20 330  3.2  4.6  0.87  8.00 99.00 999 9999.0  18.7 999.0 999.0 99.0 99.00
2008 06 18 00 20 349  1.5  2.9  0.80  6.92 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2008 06 18 01 19 278  0.6  1.3  0.89  7.53 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2008 06 18 02 20 248  1.8  3.1  0.85  6.92 99.00 999 9999.0  18.9 999.0 999.0 99.0 99.00
2008 06 18 03 20 232  2.9  3.9  0.85  6.40 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2008 06 18 04 20 235  2.8  4.3  0.86  7.11 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2008 06 18 05 20 185  0.8  1.8  0.83  6.40 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2008 06 18 06 20 356  1.6  3.3  0.82  7.76 99.00 999 9999.0  18.0 999.0 999.0 99.0 99.00
2008 06 18 07 19 333  0.4  1.4  0.72  7.53 99.00 999 9999.0  17.9 999.0 999.0 99.0 99.00
2008 06 18 08 20 248  0.5  1.2  0.83  9.48 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2008 06 18 09 20 357  1.3  2.4  0.82  9.14 99.00 999 9999.0  17.2 999.0 999.0 99.0 99.00
2008 06 18 10 20  22  2.4  3.9  0.83  9.48 99.00 999 9999.0  16.6 999.0 999.0 99.0 99.00
2008 06 18 11 19  27  2.6  4.0  0.81  8.83 99.00 999 9999.0  16.4 999.0 999.0 99.0 99.00
2008 06 18 12 20  37  1.8  3.0  0.83  8.26 99.00 999 9999.0  16.3 999.0 999.0 99.0 99.00
2008 06 18 13 20 360  2.0  3.7  0.85  6.74 99.00 999 9999.0  16.5 999.0 999.0 99.0 99.00
2008 06 18 14 20 350  1.3  2.5  0.77  8.00 99.00 999 9999.0  16.5 999.0 999.0 99.0 99.00
2008 06 18 15 20   3  1.6  3.1  0.85  6.40 99.00 999 9999.0  16.7 999.0 999.0 99.0 99.00
2008 06 18 16 20 344  1.7  2.8  0.86  6.56 99.00 999 9999.0  17.5 999.0 999.0 99.0 99.00
2008 06 18 17 20 360  1.8  3.2  0.79 16.00 99.00 999 9999.0  18.3 999.0 999.0 99.0 99.00
2008 06 18 18 20 352  2.0  3.4  0.78  6.40 99.00 999 9999.0  19.1 999.0 999.0 99.0 99.00
2008 06 18 19 20 339  2.0  3.0  0.75 16.00 99.00 999 9999.0  19.7 999.0 999.0 99.0 99.00
2008 06 18 20 20 307  1.1  2.8  0.69  9.14 99.00 999 9999.0  21.1 999.0 999.0 99.0 99.00
2008 06 18 21 20 248  3.3  5.1  0.65  6.56 99.00 999 9999.0  18.6 999.0 999.0 99.0 99.00
2008 06 18 22 20 230  4.7  6.9  0.66 15.06 99.00 999 9999.0  17.7 999.0 999.0 99.0 99.00
2008 06 18 23 20 246  5.6  6.9  0.64 15.06 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2008 06 19 00 20 247  5.6  7.0  0.63  9.48 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2008 06 19 01 20 254  3.9  5.2  0.65 16.00 99.00 999 9999.0  17.7 999.0 999.0 99.0 99.00
2008 06 19 02 20 254  2.3  3.1  0.67 16.00 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2008 06 19 03 19 251  0.5  1.7  0.67 16.00 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2008 06 19 04 20 357  1.2  2.5  0.59 15.06 99.00 999 9999.0  17.5 999.0 999.0 99.0 99.00
2008 06 19 05 20 343  1.4  2.0  0.59 16.00 99.00 999 9999.0  17.5 999.0 999.0 99.0 99.00
2008 06 19 06 19 170  0.5  1.4  0.63 16.00 99.00 999 9999.0  17.2 999.0 999.0 99.0 99.00
2008 06 19 07 20  32  0.6  1.3  0.60 16.00 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2008 06 19 08 19  42  0.7  1.4  0.65  9.14 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2008 06 19 09 20  61  0.5  1.2  0.59  7.76 99.00 999 9999.0  17.0 999.0 999.0 99.0 99.00
2008 06 19 10 20 165  0.7  2.1  0.59 15.06 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2008 06 19 11 20 139  0.2  0.8  0.67  8.83 99.00 999 9999.0  17.5 999.0 999.0 99.0 99.00
2008 06 19 12 20  22  0.2  0.5  0.60  8.83 99.00 999 9999.0  17.2 999.0 999.0 99.0 99.00
2008 06 19 13 20  36  0.2  0.8  0.60  9.14 99.00 999 9999.0  17.3 999.0 999.0 99.0 99.00
2008 06 19 14 20  31  0.9  2.3  0.54  8.83 99.00 999 9999.0  18.7 999.0 999.0 99.0 99.00
2008 06 19 15 19 343  1.1  2.3  0.60  7.31 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2008 06 19 16 20 292  1.0  1.7  0.58 15.06 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2008 06 19 17 20 333  1.0  1.7  0.59 15.06 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2008 06 19 18 20 307  0.9  1.8  0.56  8.53 99.00 999 9999.0  21.9 999.0 999.0 99.0 99.00
2008 06 19 19 20 298  1.7  3.1  0.56 15.06 99.00 999 9999.0  21.4 999.0 999.0 99.0 99.00
2008 06 19 20 19 259  2.8  6.2  0.56 15.06 99.00 999 9999.0  20.6 999.0 999.0 99.0 99.00
2008 06 19 21 20 245  7.4  8.5  0.57 15.06 99.00 999 9999.0  19.0 999.0 999.0 99.0 99.00
2008 06 19 22 20 242  6.3  7.4  0.54 15.06 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2008 06 19 23 19 249  3.7  5.3  0.53  6.92 99.00 999 9999.0  20.2 999.0 999.0 99.0 99.00
2008 06 20 00 20 255  2.8  4.8  0.53  7.76 99.00 999 9999.0  20.7 999.0 999.0 99.0 99.00
2008 06 20 01 20 239  4.3  6.3  0.52  7.31 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2008 06 20 02 20 299  1.1  3.4  0.56  7.76 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2008 06 20 03 20 358  2.7  3.5  0.57  8.00 99.00 999 9999.0  18.5 999.0 999.0 99.0 99.00
2008 06 20 04 19   3  1.7  2.5  0.57  8.00 99.00 999 9999.0  18.0 999.0 999.0 99.0 99.00
2008 06 20 05 20 278  0.8  1.6  0.56  8.53 99.00 999 9999.0  17.7 999.0 999.0 99.0 99.00
2008 06 20 06 19 249  1.5  3.1  0.60  8.00 99.00 999 9999.0  17.1 999.0 999.0 99.0 99.00
2008 06 20 07 20  11  2.2  3.2  0.56  7.76 99.00 999 9999.0  16.9 999.0 999.0 99.0 99.00
2008 06 20 08 19  21  1.5  2.6  0.55  7.31 99.00 999 9999.0  17.0 999.0 999.0 99.0 99.00
2008 06 20 09 20   4  1.1  2.6  0.52  7.76 99.00 999 9999.0  17.0 999.0 999.0 99.0 99.00
2008 06 20 10 20 355  1.1  2.3  0.48  7.76 99.00 999 9999.0  16.9 999.0 999.0 99.0 99.00
2008 06 20 11 19   8  1.1  3.2  0.45  7.53 99.00 999 9999.0  16.6 999.0 999.0 99.0 99.00
2008 06 20 12 20 169  0.5  1.7  0.45 14.22 99.00 999 9999.0  16.6 999.0 999.0 99.0 99.00
2008 06 20 13 20 180  0.3  1.3  0.43  8.00 99.00 999 9999.0  16.6 999.0 999.0 99.0 99.00
2008 06 20 14 20 310  0.4  1.5  0.45 14.22 99.00 999 9999.0  16.9 999.0 999.0 99.0 99.00
2008 06 20 15 19 308  0.7  1.7  0.45  7.76 99.00 999 9999.0  18.2 999.0 999.0 99.0 99.00
2008 06 20 16 20   6  1.2  2.7  0.41  7.76 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2008 06 20 17 20 354  0.9  1.5  0.44 16.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2008 06 20 18 20 315  0.6  1.1  0.39 16.00 99.00 999 9999.0  22.1 999.0 999.0 99.0 99.00
2008 06 20 19 20 299  0.8  1.7  0.44 16.00 99.00 999 9999.0  23.7 999.0 999.0 99.0 99.00
2008 06 20 20 20 266  2.0  3.2  0.42 16.00 99.00 999 9999.0  22.3 999.0 999.0 99.0 99.00
2008 06 20 21 20 308  1.1  1.7  0.39 16.00 99.00 999 9999.0  24.0 999.0 999.0 99.0 99.00
2008 06 20 22 20 349  1.6  2.3  0.40 16.00 99.00 999 9999.0  24.5 999.0 999.0 99.0 99.00
2008 06 20 23 20 320  1.2  1.9  0.40 16.00 99.00 999 9999.0  25.0 999.0 999.0 99.0 99.00
2008 06 21 00 20   9  1.4  1.9  0.38 16.00 99.00 999 9999.0  25.7 999.0 999.0 99.0 99.00
2008 06 21 12 20 134  1.7  4.7  0.33 15.06 99.00 999 9999.0  20.6 999.0 999.0 99.0 99.00
2008 06 21 13 20 103  0.9  2.5  0.32 14.22 99.00 999 9999.0  20.5 999.0 999.0 99.0 99.00
2008 06 21 14 20 316  0.1  0.6  0.33 14.22 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2008 06 21 15 20  13  0.4  0.9  0.33 15.06 99.00 999 9999.0  24.2 999.0 999.0 99.0 99.00
2008 06 21 16 20 331  0.5  0.9  0.32 15.06 99.00 999 9999.0  24.6 999.0 999.0 99.0 99.00
2008 06 21 17 19 264  1.4  2.2  0.30 12.19 99.00 999 9999.0  22.1 999.0 999.0 99.0 99.00
2008 06 21 18 20 253  2.6  3.6  0.33 14.22 99.00 999 9999.0  21.0 999.0 999.0 99.0 99.00
2008 06 21 19 20 267  2.2  3.4  0.31 15.06 99.00 999 9999.0  21.1 999.0 999.0 99.0 99.00
2008 06 21 20 20 266  1.3  2.3  0.31 14.22 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2008 06 21 21 19 329  0.8  1.4  0.33 14.22 99.00 999 9999.0  24.5 999.0 999.0 99.0 99.00
2008 06 21 22 20   5  1.4  1.9  0.32 14.22 99.00 999 9999.0  26.1 999.0 999.0 99.0 99.00
2008 06 21 23 20 359  1.5  1.8  0.34 14.22 99.00 999 9999.0  27.4 999.0 999.0 99.0 99.00
2008 06 22 00 20 329  0.2  0.8  0.35 15.06 99.00 999 9999.0  28.4 999.0 999.0 99.0 99.00
2008 06 22 01 20 233  4.2  7.6  0.33 13.47 99.00 999 9999.0  24.9 999.0 999.0 99.0 99.00
2008 06 22 02 20 235  2.8  5.3  0.32 12.19 99.00 999 9999.0  24.4 999.0 999.0 99.0 99.00
2008 06 22 03 19   4  1.3  2.9  0.31 13.47 99.00 999 9999.0  24.1 999.0 999.0 99.0 99.00
2008 06 22 04 20 358  1.3  2.2  0.31 14.22 99.00 999 9999.0  23.2 999.0 999.0 99.0 99.00
2008 06 22 05 20  17  0.7  1.7  0.33 14.22 99.00 999 9999.0  22.4 999.0 999.0 99.0 99.00
2008 06 22 06 20 330  0.2  1.1  0.34 14.22 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2008 06 22 07 20  56  0.1  0.8  0.32 12.80 99.00 999 9999.0  21.4 999.0 999.0 99.0 99.00
2008 06 22 08 19  17  1.1  2.8  0.30 14.22 99.00 999 9999.0  21.6 999.0 999.0 99.0 99.00
2008 06 22 09 20  19  1.9  3.1  0.30 14.22 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2008 06 22 10 20 183  0.5  1.3  0.28 14.22 99.00 999 9999.0  20.7 999.0 999.0 99.0 99.00
2008 06 22 11 19  62  1.0  2.7  0.27  8.83 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2008 06 22 12 20 100  1.4  2.8  0.26 14.22 99.00 999 9999.0  19.7 999.0 999.0 99.0 99.00
2008 06 22 13 20 119  0.8  2.2  0.26 14.22 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2008 06 22 14 19 355  0.9  1.7  0.24 14.22 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2008 06 22 15 20 344  0.6  1.5  0.25 13.47 99.00 999 9999.0  23.6 999.0 999.0 99.0 99.00
2008 06 22 16 20 275  1.4  2.3  0.26 14.22 99.00 999 9999.0  21.4 999.0 999.0 99.0 99.00
2008 06 22 17 20  14  3.2  4.4  0.27 14.22 99.00 999 9999.0  22.4 999.0 999.0 99.0 99.00
2008 06 22 18 19 232  5.2  6.9  0.31 11.13 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2008 06 22 19 20 246  2.9  6.7  0.32 14.22 99.00 999 9999.0  21.4 999.0 999.0 99.0 99.00
2008 06 22 20 20 242  5.7  7.1  0.31 11.64 99.00 999 9999.0  19.7 999.0 999.0 99.0 99.00
2008 06 22 21 20 249  5.9  7.1  0.33  8.83 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2008 06 22 22 19 247  4.5  5.3  0.33  4.49 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2008 06 22 23 20 246  2.8  4.0  0.32 10.24 99.00 999 9999.0  20.8 999.0 999.0 99.0 99.00
2008 06 23 00 20 240  3.4  4.5  0.31 13.47 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2008 06 23 01 19 260  1.8  3.1  0.30 12.19 99.00 999 9999.0  20.7 999.0 999.0 99.0 99.00
2008 06 23 02 20 283  0.6  1.6  0.30 14.22 99.00 999 9999.0  21.9 999.0 999.0 99.0 99.00
2008 06 23 03 20 251  1.5  2.5  0.32  9.14 99.00 999 9999.0  20.3 999.0 999.0 99.0 99.00
2008 06 23 04 20 267  0.9  1.5  0.34 12.80 99.00 999 9999.0  20.3 999.0 999.0 99.0 99.00
2008 06 23 05 20 353  0.1  0.6  0.37 11.64 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2008 06 23 06 20 203  0.3  0.8  0.43 12.80 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2008 06 23 07 20 295  0.6  1.6  0.49 12.19 99.00 999 9999.0  20.3 999.0 999.0 99.0 99.00
2008 06 23 08 20 167  0.2  1.0  0.54  4.06 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2008 06 23 09 20 151  0.4  1.0  0.54  5.45 99.00 999 9999.0  20.0 999.0 999.0 99.0 99.00
2008 06 23 10 20 131  1.1  2.1  0.49  4.41 99.00 999 9999.0  19.5 999.0 999.0 99.0 99.00
2008 06 23 11 19 351  0.7  2.2  0.52  5.22 99.00 999 9999.0  19.5 999.0 999.0 99.0 99.00
2008 06 23 12 20 354  1.6  3.4  0.54  7.31 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2008 06 23 13 20 129  1.2  3.4  0.59  7.76 99.00 999 9999.0  19.3 999.0 999.0 99.0 99.00
2008 06 23 14 20  60  0.9  2.7  0.60  6.56 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2008 06 23 15 20 244  2.7  4.8  0.68  7.11 99.00 999 9999.0  18.8 999.0 999.0 99.0 99.00
2008 06 23 16 20 237  4.0  5.8  0.74  6.74 99.00 999 9999.0  18.8 999.0 999.0 99.0 99.00
2008 06 23 17 20 256  3.1  3.7  0.77  6.56 99.00 999 9999.0  19.4 999.0 999.0 99.0 99.00
2008 06 23 19 20 238  2.8  3.8  0.87  8.00 99.00 999 9999.0  20.6 999.0 999.0 99.0 99.00
2008 06 23 20 20 279  3.3  4.5  0.82  6.24 99.00 999 9999.0  20.6 999.0 999.0 99.0 99.00
2008 06 23 21 20 268  2.4  4.2  0.92  6.10 99.00 999 9999.0  20.6 999.0 999.0 99.0 99.00
2008 06 23 22 19 281  2.1  3.5  0.90  7.76 99.00 999 9999.0  21.8 999.0 999.0 99.0 99.00
2008 06 23 23 20 278  2.6  3.3  0.88  7.11 99.00 999 9999.0  21.1 999.0 999.0 99.0 99.00
2008 06 24 00 20 293  2.7  3.6  0.85  7.76 99.00 999 9999.0  21.4 999.0 999.0 99.0 99.00
2008 06 24 01 20 295  2.8  3.6  0.87  6.92 99.00 999 9999.0  21.1 999.0 999.0 99.0 99.00
2008 06 24 02 19 302  2.3  3.3  0.90  8.00 99.00 999 9999.0  20.5 999.0 999.0 99.0 99.00
2008 06 24 03 20 265  1.2  1.8  0.87  8.26 99.00 999 9999.0  19.2 999.0 999.0 99.0 99.00
2008 06 24 04 20 238  2.0  3.3  0.94  5.12 99.00 999 9999.0  19.0 999.0 999.0 99.0 99.00
2008 06 24 05 19 247  2.6  3.6  0.96  8.83 99.00 999 9999.0  18.6 999.0 999.0 99.0 99.00
2008 06 24 06 20 230  1.9  2.9  1.08  8.53 99.00 999 9999.0  18.4 999.0 999.0 99.0 99.00
2008 06 24 07 20 218  1.9  2.9  1.16  8.26 99.00 999 9999.0  18.3 999.0 999.0 99.0 99.00
2008 06 24 08 20 223  1.9  2.9  1.18  8.53 99.00 999 9999.0  18.2 999.0 999.0 99.0 99.00
2008 06 24 09 20 163  1.6  2.3  1.24  8.53 99.00 999 9999.0  17.7 999.0 999.0 99.0 99.00
2008 06 24 10 20 149  1.6  2.1  1.25  8.83 99.00 999 9999.0  17.4 999.0 999.0 99.0 99.00
2008 06 24 11 19 137  1.8  2.6  1.17  8.83 99.00 999 9999.0  17.3 999.0 999.0 99.0 99.00
2008 06 24 12 20 145  1.7  3.1  1.14  8.00 99.00 999 9999.0  17.4 999.0 999.0 99.0 99.00
2008 06 24 13 20 167  1.7  4.1  1.15  8.53 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2008 06 24 14 19 148  1.7  3.4  1.06  7.76 99.00 999 9999.0  17.9 999.0 999.0 99.0 99.00
2008 06 24 15 20 217  1.9  3.2  1.17  8.00 99.00 999 9999.0  18.2 999.0 999.0 99.0 99.00
2008 06 24 16 19 246  3.2  4.3  1.05  8.83 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2008 06 24 17 20 252  2.7  4.2  1.12  8.26 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2008 06 24 18 19 254  3.0  4.0  1.26  7.31 99.00 999 9999.0  18.1 999.0 999.0 99.0 99.00
2008 06 24 19 20 258  2.7  3.9  1.22  8.26 99.00 999 9999.0  18.3 999.0 999.0 99.0 99.00
2008 06 24 20 20 264  2.9  4.3  1.09  7.31 99.00 999 9999.0  18.7 999.0 999.0 99.0 99.00
2008 06 24 21 19 263  3.1  4.2  1.17  7.76 99.00 999 9999.0  19.0 999.0 999.0 99.0 99.00
2008 06 24 22 20 254  3.3  4.9  1.17  7.76 99.00 999 9999.0  19.1 999.0 999.0 99.0 99.00
2008 06 24 23 20 255  3.2  4.3  1.00  6.56 99.00 999 9999.0  18.9 999.0 999.0 99.0 99.00
2008 06 25 00 20 271  3.0  4.2  0.85  8.53 99.00 999 9999.0  18.8 999.0 999.0 99.0 99.00
2008 06 25 01 20 269  2.5  3.7  0.78  5.95 99.00 999 9999.0  18.6 999.0 999.0 99.0 99.00
2008 06 25 02 19 275  1.6  2.6  0.78  7.53 99.00 999 9999.0  18.6 999.0 999.0 99.0 99.00
2008 06 25 03 20 266  1.5  2.8  0.75  7.11 99.00 999 9999.0  18.0 999.0 999.0 99.0 99.00
2008 06 25 04 20 265  1.1  2.0  0.79  6.40 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2008 06 25 05 20 225  0.8  1.7  0.71  6.40 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2008 06 25 06 19 157  1.7  2.4  0.71  7.76 99.00 999 9999.0  17.4 999.0 999.0 99.0 99.00
2008 06 25 07 20 171  1.7  3.6  0.66  7.53 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2008 06 25 08 20 197  2.2  3.8  0.66  8.00 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2008 06 25 09 20 164  2.0  3.8  0.64  7.76 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2008 06 25 10 20 175  2.8  4.6  0.66  6.56 99.00 999 9999.0  17.6 999.0 999.0 99.0 99.00
2008 06 25 11 20 174  2.6  4.6  0.62  6.74 99.00 999 9999.0  17.5 999.0 999.0 99.0 99.00
2008 06 25 12 20 163  3.3  5.3  0.65  6.24 99.00 999 9999.0  17.2 999.0 999.0 99.0 99.00
