YEAR,MONTH,DAY,TIME_PST,TIME_FLAG,SURF_TEMP_C,SURF_FLAG,BOT_TEMP_C,BOT_FLAG
2005,1,1,1115.0,0.0,15.3,0,15.4,0.0
2005,1,2,1200.0,0.0,15.1,0,15.1,0.0
2005,1,3,1030.0,0.0,15.0,0,15.0,0.0
2005,1,4,1115.0,0.0,14.7,0,14.7,0.0
2005,1,5,1130.0,0.0,15.0,0,15.0,0.0
2005,1,6,1100.0,0.0,15.0,0,15.0,0.0
2005,1,7,1045.0,0.0,14.7,0,15.1,0.0
2005,1,8,1130.0,0.0,15.1,0,15.1,0.0
2005,1,9,1130.0,0.0,15.5,0,15.5,0.0
2005,1,10,1100.0,0.0,15.6,0,15.6,0.0
2005,1,11,1030.0,0.0,15.3,0,,0.0
2005,1,12,1115.0,0.0,15.4,0,,0.0
2005,1,13,1530.0,0.0,15.8,0,15.4,0.0
2005,1,14,1045.0,0.0,15.3,0,15.5,0.0
2005,1,15,1200.0,0.0,15.8,0,15.7,0.0
2005,1,16,1145.0,0.0,16.0,0,15.5,0.0
2005,1,17,1600.0,0.0,17.0,0,16.2,0.0
2005,1,18,1530.0,0.0,17.1,0,16.6,0.0
2005,1,19,1130.0,0.0,16.3,0,16.3,0.0
2005,1,20,1115.0,0.0,16.9,0,,0.0
2005,1,21,1125.0,0.0,16.2,0,16.1,0.0
2005,1,22,1115.0,2.0,16.5,0,16.0,0.0
2005,1,23,1050.0,0.0,16.3,0,15.8,0.0
2005,1,24,1100.0,0.0,16.4,0,15.8,0.0
2005,1,25,945.0,0.0,16.5,0,15.9,0.0
2005,1,26,1500.0,0.0,16.6,0,15.8,0.0
2005,1,27,1100.0,0.0,16.6,0,16.0,0.0
2005,1,28,1120.0,0.0,15.4,0,15.6,0.0
2005,1,29,1130.0,0.0,15.6,0,,0.0
2005,1,30,1130.0,0.0,15.8,0,15.8,0.0
2005,1,31,1030.0,0.0,15.2,0,15.2,0.0
2005,2,1,1100.0,0.0,16.0,0,16.0,0.0
2005,2,2,915.0,0.0,15.7,0,15.7,0.0
2005,2,3,1130.0,0.0,16.0,0,15.6,0.0
2005,2,4,1050.0,0.0,15.7,0,15.7,0.0
2005,2,5,1230.0,0.0,15.7,0,15.6,0.0
2005,2,6,930.0,0.0,15.6,0,15.6,0.0
2005,2,7,1030.0,0.0,15.5,0,15.5,0.0
2005,2,8,1100.0,0.0,15.6,0,15.5,0.0
2005,2,9,900.0,0.0,15.6,0,15.2,0.0
2005,2,10,1030.0,0.0,15.7,0,15.2,0.0
2005,2,11,1145.0,2.0,15.7,0,15.3,0.0
2005,2,12,1150.0,2.0,15.3,0,,0.0
2005,2,13,1130.0,0.0,15.8,0,15.4,0.0
2005,2,14,1130.0,0.0,15.6,0,15.4,0.0
2005,2,15,1145.0,0.0,15.6,0,15.3,0.0
2005,2,16,1111.0,0.0,15.8,0,15.5,0.0
2005,2,17,1045.0,0.0,15.8,0,15.8,0.0
2005,2,18,1100.0,0.0,15.7,0,15.6,0.0
2005,2,19,1130.0,2.0,15.7,0,,0.0
2005,2,20,1145.0,0.0,15.6,0,15.5,0.0
2005,2,21,1111.0,0.0,15.7,0,15.7,0.0
2005,2,22,1111.0,0.0,15.8,0,,0.0
2005,2,23,1100.0,0.0,15.7,0,15.7,0.0
2005,2,24,1030.0,0.0,16.1,0,15.7,0.0
2005,2,25,1030.0,0.0,16.3,0,16.2,0.0
2005,2,26,1200.0,0.0,16.4,0,16.4,0.0
2005,2,27,1130.0,0.0,16.3,0,,0.0
2005,2,28,1130.0,0.0,16.4,0,15.9,0.0
2005,3,1,1030.0,0.0,16.9,0,,0.0
2005,3,2,1115.0,0.0,16.7,0,,0.0
2005,3,3,1500.0,0.0,17.2,0,,0.0
2005,3,4,1030.0,0.0,16.6,0,16.6,0.0
2005,3,5,1130.0,0.0,16.8,0,,0.0
2005,3,6,1430.0,0.0,17.4,0,17.4,0.0
2005,3,7,1015.0,0.0,16.6,0,16.6,0.0
2005,3,8,1100.0,0.0,16.9,0,16.6,0.0
2005,3,9,1500.0,0.0,17.0,0,16.7,0.0
2005,3,10,900.0,0.0,16.4,0,,0.0
2005,3,11,1200.0,0.0,16.8,0,16.6,0.0
2005,3,12,,0.0,,0,,0.0
2005,3,13,1515.0,0.0,17.0,0,17.1,0.0
2005,3,14,930.0,0.0,16.8,0,16.8,0.0
2005,3,15,1235.0,0.0,16.8,0,15.9,0.0
2005,3,16,940.0,0.0,16.3,0,16.2,0.0
2005,3,17,1111.0,0.0,17.3,0,16.8,0.0
2005,3,18,1123.0,0.0,16.8,0,16.7,0.0
2005,3,19,1130.0,0.0,17.8,0,,0.0
2005,3,20,930.0,0.0,16.1,0,16.1,0.0
2005,3,21,1100.0,0.0,16.9,0,16.5,0.0
2005,3,22,1130.0,0.0,17.4,0,16.9,0.0
2005,3,23,1530.0,0.0,17.2,0,17.2,0.0
2005,3,24,1100.0,0.0,16.9,0,16.9,0.0
2005,3,25,1145.0,0.0,17.2,0,16.7,0.0
2005,3,26,1135.0,0.0,,0,,0.0
2005,3,27,1145.0,0.0,,0,,0.0
2005,3,28,1220.0,0.0,16.8,0,16.8,0.0
2005,3,29,1600.0,0.0,17.2,0,17.2,0.0
2005,3,30,1600.0,0.0,17.6,0,17.3,0.0
2005,3,31,915.0,0.0,16.3,0,16.3,0.0
2005,4,1,1130.0,0.0,16.7,0,15.8,0.0
2005,4,2,1150.0,0.0,17.6,0,17.1,0.0
2005,4,3,1330.0,0.0,16.8,0,16.9,0.0
2005,4,4,1015.0,0.0,16.3,0,16.3,0.0
2005,4,5,945.0,0.0,16.0,0,16.0,0.0
2005,4,6,845.0,0.0,16.3,0,16.3,0.0
2005,4,7,820.0,0.0,16.1,0,15.8,0.0
2005,4,8,1030.0,0.0,16.3,0,,0.0
2005,4,9,1000.0,0.0,15.5,0,,0.0
2005,4,10,1015.0,0.0,15.9,0,,0.0
2005,4,11,1030.0,0.0,16.2,0,,0.0
2005,4,12,945.0,0.0,16.4,0,16.4,0.0
2005,4,13,1011.0,0.0,16.2,0,16.2,0.0
2005,4,14,1000.0,0.0,15.9,0,15.9,0.0
2005,4,15,930.0,0.0,16.1,0,15.7,0.0
2005,4,16,930.0,0.0,15.7,0,15.7,0.0
2005,4,17,1415.0,0.0,17.0,0,16.6,0.0
2005,4,18,1100.0,0.0,15.9,0,,0.0
2005,4,19,1030.0,0.0,15.6,0,15.6,0.0
2005,4,20,900.0,0.0,15.6,0,15.6,0.0
2005,4,21,1400.0,0.0,18.1,0,17.7,0.0
2005,4,22,1050.0,0.0,16.9,0,16.8,0.0
2005,4,23,700.0,0.0,16.2,0,16.3,0.0
2005,4,24,1400.0,0.0,16.8,0,16.8,0.0
2005,4,25,1015.0,0.0,16.6,0,16.6,0.0
2005,4,26,1100.0,0.0,16.6,0,16.3,0.0
2005,4,27,1011.0,0.0,17.1,0,16.5,0.0
2005,4,28,1040.0,0.0,16.7,0,16.7,0.0
2005,4,29,1030.0,0.0,16.9,0,16.9,0.0
2005,4,30,1040.0,0.0,16.8,0,16.4,0.0
2005,5,1,1040.0,0.0,17.9,0,17.7,0.0
2005,5,2,1011.0,0.0,17.7,0,17.5,0.0
2005,5,3,1030.0,0.0,18.1,0,17.8,0.0
2005,5,4,845.0,0.0,18.0,0,17.7,0.0
2005,5,5,800.0,0.0,17.7,0,17.7,0.0
2005,5,6,1030.0,0.0,18.2,0,18.2,0.0
2005,5,7,1020.0,0.0,18.4,0,18.6,0.0
2005,5,8,1020.0,0.0,18.7,0,18.5,0.0
2005,5,9,900.0,0.0,19.2,0,17.4,0.0
2005,5,10,1030.0,0.0,19.0,0,19.0,2.0
2005,5,11,1000.0,0.0,18.4,0,18.4,0.0
2005,5,12,1020.0,0.0,18.7,0,18.3,0.0
2005,5,13,1040.0,0.0,18.5,0,18.3,0.0
2005,5,14,942.0,0.0,18.9,0,18.5,0.0
2005,5,15,1030.0,0.0,20.0,0,19.4,0.0
2005,5,16,830.0,0.0,19.8,0,19.2,0.0
2005,5,17,1000.0,0.0,18.9,0,18.9,0.0
2005,5,18,,0.0,,0,,0.0
2005,5,19,1240.0,0.0,20.2,0,20.1,0.0
2005,5,20,1100.0,0.0,19.9,0,19.9,0.0
2005,5,21,1030.0,0.0,19.4,0,19.4,0.0
2005,5,22,1030.0,0.0,20.2,0,20.2,0.0
2005,5,23,1400.0,0.0,20.6,0,20.6,0.0
2005,5,24,945.0,0.0,19.9,0,19.9,0.0
2005,5,25,730.0,0.0,19.8,0,19.8,0.0
2005,5,26,700.0,0.0,18.9,0,18.0,0.0
2005,5,27,930.0,0.0,18.9,0,16.1,0.0
2005,5,28,1030.0,0.0,19.2,0,17.2,0.0
2005,5,29,1330.0,0.0,20.1,0,19.3,0.0
2005,5,30,1030.0,0.0,19.2,0,19.2,0.0
2005,5,31,1020.0,0.0,20.1,0,20.1,0.0
2005,6,1,1030.0,0.0,20.1,0,20.0,0.0
2005,6,2,1030.0,0.0,19.9,0,19.9,0.0
2005,6,3,1045.0,0.0,19.8,0,19.8,0.0
2005,6,4,950.0,0.0,19.9,0,19.9,0.0
2005,6,5,1030.0,0.0,19.2,0,19.2,0.0
2005,6,6,1030.0,0.0,19.7,0,19.2,0.0
2005,6,7,1030.0,0.0,19.8,0,19.8,0.0
2005,6,8,900.0,0.0,19.8,0,19.8,0.0
2005,6,9,1030.0,0.0,19.8,0,19.8,0.0
2005,6,10,1030.0,0.0,20.1,0,20.1,0.0
2005,6,11,1430.0,0.0,20.4,0,20.3,0.0
2005,6,12,1011.0,0.0,20.0,0,20.0,0.0
2005,6,13,1430.0,0.0,20.6,0,20.6,0.0
2005,6,14,1011.0,0.0,20.3,0,20.3,0.0
2005,6,15,800.0,0.0,20.3,0,20.3,0.0
2005,6,16,900.0,0.0,20.1,0,20.1,0.0
2005,6,17,1500.0,0.0,22.1,0,18.3,0.0
2005,6,18,1000.0,0.0,,0,,0.0
2005,6,19,1300.0,0.0,21.1,0,17.7,0.0
2005,6,20,1045.0,0.0,21.3,0,19.0,0.0
2005,6,21,1030.0,0.0,18.6,0,18.6,0.0
2005,6,22,,0.0,,0,,0.0
2005,6,23,845.0,0.0,18.0,0,18.0,0.0
2005,6,24,930.0,0.0,18.4,0,13.7,0.0
2005,6,25,1045.0,0.0,19.4,0,,0.0
2005,6,26,1345.0,0.0,19.9,0,18.2,0.0
2005,6,27,1045.0,0.0,19.9,0,18.4,0.0
2005,6,28,,0.0,,0,,0.0
2005,6,29,915.0,0.0,18.7,0,16.2,0.0
2005,6,30,1000.0,0.0,18.7,0,16.9,0.0
2005,7,1,1430.0,0.0,18.9,0,18.4,0.0
2005,7,2,850.0,2.0,18.5,0,18.1,2.0
2005,7,3,1030.0,0.0,20.0,0,18.9,0.0
2005,7,4,945.0,0.0,20.1,0,18.8,0.0
2005,7,5,930.0,0.0,19.7,0,19.7,0.0
2005,7,6,830.0,0.0,20.3,0,18.9,0.0
2005,7,7,1530.0,0.0,21.6,0,21.6,0.0
2005,7,8,930.0,0.0,21.4,0,21.3,0.0
2005,7,9,1015.0,0.0,19.9,0,18.3,0.0
2005,7,10,1030.0,0.0,20.8,0,19.0,0.0
2005,7,11,1030.0,0.0,20.2,0,19.5,0.0
2005,7,12,915.0,0.0,21.0,0,19.5,0.0
2005,7,13,1011.0,0.0,20.9,0,20.1,0.0
2005,7,14,1011.0,0.0,20.6,0,19.8,0.0
2005,7,15,945.0,0.0,20.6,0,20.3,0.0
2005,7,16,1008.0,0.0,20.7,0,17.7,0.0
2005,7,17,1030.0,0.0,21.9,0,19.8,0.0
2005,7,18,1005.0,0.0,21.3,0,20.1,0.0
2005,7,19,945.0,0.0,21.6,0,20.5,0.0
2005,7,20,1011.0,0.0,22.3,0,21.0,0.0
2005,7,21,1000.0,0.0,23.5,0,21.6,0.0
2005,7,22,1012.0,0.0,23.7,3,21.5,2.0
2005,7,23,1015.0,0.0,23.2,0,21.5,0.0
2005,7,24,1011.0,0.0,23.3,0,21.7,0.0
2005,7,25,930.0,0.0,23.6,0,23.2,0.0
2005,7,26,1000.0,0.0,24.1,0,23.5,0.0
2005,7,27,915.0,0.0,23.6,0,23.6,0.0
2005,7,28,1011.0,0.0,23.6,0,23.6,0.0
2005,7,29,955.0,0.0,22.9,0,22.8,0.0
2005,7,30,1012.0,0.0,22.9,0,21.3,0.0
2005,7,31,1000.0,0.0,22.7,0,21.6,0.0
2005,8,1,1011.0,0.0,21.7,0,21.1,0.0
2005,8,2,1400.0,0.0,22.5,0,21.7,0.0
2005,8,3,900.0,0.0,20.8,0,20.6,0.0
2005,8,4,920.0,0.0,21.8,0,21.1,0.0
2005,8,5,1000.0,0.0,22.1,0,18.6,0.0
2005,8,6,1030.0,0.0,22.4,0,21.7,0.0
2005,8,7,1011.0,0.0,23.0,0,22.1,0.0
2005,8,8,830.0,0.0,22.7,0,22.0,0.0
2005,8,9,845.0,0.0,22.7,0,20.6,0.0
2005,8,10,800.0,0.0,22.7,0,20.6,0.0
2005,8,11,930.0,0.0,22.0,0,21.4,0.0
2005,8,12,1045.0,0.0,21.6,0,17.3,0.0
2005,8,13,1045.0,0.0,21.3,0,19.7,0.0
2005,8,14,1230.0,0.0,21.8,0,20.3,0.0
2005,8,15,900.0,0.0,21.6,0,20.1,0.0
2005,8,16,830.0,0.0,21.8,0,20.3,0.0
2005,8,17,800.0,0.0,21.8,0,20.3,0.0
2005,8,18,900.0,0.0,22.2,0,21.8,0.0
2005,8,19,1010.0,0.0,21.6,0,,0.0
2005,8,20,1020.0,0.0,21.7,0,21.4,0.0
2005,8,21,1030.0,0.0,20.8,0,20.8,0.0
2005,8,22,1345.0,0.0,21.1,0,21.1,0.0
2005,8,23,920.0,0.0,19.4,0,16.5,0.0
2005,8,24,845.0,0.0,19.5,0,17.1,0.0
2005,8,25,1210.0,0.0,22.6,0,,0.0
2005,8,26,1010.0,0.0,22.2,0,,0.0
2005,8,27,1050.0,0.0,23.1,0,,0.0
2005,8,28,1045.0,0.0,22.5,1,,0.0
2005,8,29,955.0,0.0,21.6,0,17.6,0.0
2005,8,30,900.0,0.0,21.5,0,18.4,0.0
2005,8,31,1045.0,0.0,19.7,0,19.4,0.0
2005,9,1,1015.0,0.0,20.5,0,19.4,0.0
2005,9,2,1340.0,0.0,20.4,0,18.6,0.0
2005,9,3,1000.0,0.0,19.4,0,16.9,0.0
2005,9,4,1000.0,0.0,20.1,0,17.3,0.0
2005,9,5,1000.0,0.0,20.3,0,17.5,0.0
2005,9,6,1011.0,0.0,21.1,0,18.0,0.0
2005,9,7,915.0,0.0,21.5,0,18.7,0.0
2005,9,8,1000.0,2.0,21.6,0,18.9,0.0
2005,9,9,1000.0,0.0,20.6,0,17.0,0.0
2005,9,10,945.0,0.0,19.9,0,18.8,0.0
2005,9,11,1030.0,0.0,20.2,0,18.9,0.0
2005,9,12,1500.0,0.0,20.5,0,20.5,0.0
2005,9,13,915.0,0.0,20.6,0,20.5,0.0
2005,9,14,1000.0,0.0,19.9,0,19.9,0.0
2005,9,15,900.0,0.0,20.2,0,20.2,0.0
2005,9,16,945.0,0.0,20.2,0,20.1,0.0
2005,9,17,1030.0,0.0,20.5,0,19.3,0.0
2005,9,18,1015.0,0.0,20.4,0,20.4,0.0
2005,9,19,1015.0,0.0,20.5,0,19.2,0.0
2005,9,20,945.0,0.0,20.7,0,19.2,0.0
2005,9,21,1540.0,0.0,20.7,2,20.2,0.0
2005,9,22,1000.0,0.0,19.4,0,17.5,0.0
2005,9,23,1015.0,0.0,18.1,0,17.8,0.0
2005,9,24,1105.0,0.0,19.4,0,18.9,0.0
2005,9,25,1030.0,0.0,19.1,0,18.2,0.0
2005,9,26,800.0,0.0,18.4,2,18.1,2.0
2005,9,27,1011.0,0.0,17.6,0,17.6,0.0
2005,9,28,1400.0,0.0,17.7,0,17.7,0.0
2005,9,29,1011.0,0.0,17.2,0,17.2,0.0
2005,9,30,1100.0,0.0,18.4,0,17.5,0.0
2005,10,1,1035.0,0.0,20.6,0,20.0,0.0
2005,10,2,1200.0,0.0,20.3,0,20.3,0.0
2005,10,3,915.0,0.0,18.6,0,18.6,0.0
2005,10,4,1215.0,0.0,19.4,0,19.4,0.0
2005,10,5,1500.0,0.0,21.0,0,21.0,0.0
2005,10,6,945.0,0.0,19.8,0,19.1,0.0
2005,10,7,935.0,0.0,19.1,0,16.2,0.0
2005,10,8,1035.0,0.0,19.0,0,18.6,0.0
2005,10,9,1020.0,2.0,18.5,0,,0.0
2005,10,10,1011.0,0.0,19.2,0,18.5,0.0
2005,10,11,1415.0,0.0,19.9,0,19.5,0.0
2005,10,12,910.0,0.0,19.2,0,17.8,0.0
2005,10,13,1330.0,0.0,19.7,0,17.0,0.0
2005,10,14,1030.0,0.0,19.2,0,18.6,0.0
2005,10,15,720.0,0.0,17.5,0,15.9,0.0
2005,10,16,1030.0,0.0,18.0,0,18.0,0.0
2005,10,17,930.0,0.0,18.2,0,18.2,0.0
2005,10,18,900.0,0.0,18.4,0,18.0,0.0
2005,10,19,930.0,0.0,18.3,0,18.1,0.0
2005,10,20,945.0,0.0,18.8,0,18.4,0.0
2005,10,21,830.0,0.0,19.0,0,18.7,0.0
2005,10,22,1055.0,0.0,18.8,0,18.4,0.0
2005,10,23,1415.0,0.0,18.5,0,18.0,0.0
2005,10,24,830.0,0.0,18.2,0,18.4,0.0
2005,10,25,1045.0,0.0,18.4,0,18.0,0.0
2005,10,26,1030.0,0.0,18.4,0,18.2,0.0
2005,10,27,915.0,0.0,18.4,0,17.9,0.0
2005,10,28,1035.0,0.0,18.5,0,17.8,0.0
2005,10,29,1040.0,0.0,18.5,0,18.4,0.0
2005,10,30,1600.0,0.0,19.1,0,18.6,0.0
2005,10,31,930.0,0.0,18.5,0,18.3,0.0
2005,11,1,900.0,0.0,19.2,0,14.9,0.0
2005,11,2,1030.0,0.0,18.4,0,17.7,0.0
2005,11,3,1111.0,0.0,18.0,0,17.2,0.0
2005,11,4,1100.0,0.0,17.0,0,16.6,0.0
2005,11,5,945.0,0.0,17.1,0,16.8,0.0
2005,11,6,1115.0,0.0,17.8,0,17.4,0.0
2005,11,7,915.0,0.0,17.5,0,17.3,0.0
2005,11,8,1055.0,0.0,17.6,0,17.5,0.0
2005,11,9,1500.0,0.0,17.9,0,17.5,0.0
2005,11,10,900.0,0.0,17.5,0,17.4,0.0
2005,11,11,1210.0,0.0,17.1,0,16.7,0.0
2005,11,12,915.0,0.0,17.2,0,17.2,0.0
2005,11,13,1130.0,0.0,17.8,0,17.3,0.0
2005,11,14,1130.0,0.0,17.7,0,17.3,0.0
2005,11,15,845.0,0.0,17.1,0,17.1,0.0
2005,11,16,1100.0,0.0,17.6,0,17.3,0.0
2005,11,17,1111.0,0.0,17.5,0,17.1,0.0
2005,11,18,1130.0,0.0,17.8,0,17.4,0.0
2005,11,19,1440.0,0.0,17.7,0,17.7,0.0
2005,11,20,1130.0,0.0,18.0,0,18.0,0.0
2005,11,21,930.0,0.0,17.6,0,17.6,0.0
2005,11,22,920.0,0.0,17.8,0,17.8,0.0
2005,11,23,830.0,0.0,17.7,0,17.7,0.0
2005,11,24,1100.0,0.0,18.0,0,17.8,0.0
2005,11,25,1110.0,0.0,17.5,0,17.3,0.0
2005,11,26,1126.0,0.0,18.6,0,17.7,0.0
2005,11,27,1100.0,0.0,17.2,0,17.2,0.0
2005,11,28,1111.0,0.0,16.8,0,16.8,0.0
2005,11,29,1500.0,0.0,17.7,0,16.9,0.0
2005,11,30,1100.0,0.0,17.3,0,16.7,0.0
2005,12,1,1111.0,0.0,17.0,0,17.0,0.0
2005,12,2,1105.0,0.0,16.7,0,15.0,0.0
2005,12,3,1000.0,0.0,16.7,0,16.0,0.0
2005,12,4,1100.0,0.0,16.8,0,16.0,0.0
2005,12,5,1130.0,0.0,16.4,0,16.1,0.0
2005,12,6,830.0,0.0,15.5,0,15.3,0.0
2005,12,7,1100.0,0.0,16.8,0,16.0,0.0
2005,12,8,1500.0,0.0,15.8,0,15.8,0.0
2005,12,9,1030.0,0.0,15.5,0,15.3,0.0
2005,12,10,1000.0,0.0,15.5,0,15.3,0.0
2005,12,11,1430.0,0.0,16.6,0,15.8,0.0
2005,12,12,1115.0,0.0,15.8,0,15.9,0.0
2005,12,13,1130.0,0.0,15.6,0,,0.0
2005,12,14,1111.0,0.0,15.6,0,,0.0
2005,12,15,900.0,0.0,15.4,0,,0.0
2005,12,16,1030.0,0.0,14.9,0,14.8,0.0
2005,12,17,1140.0,0.0,14.6,0,,0.0
2005,12,18,1111.0,0.0,14.8,0,14.8,0.0
2005,12,19,1030.0,0.0,14.9,0,14.9,0.0
2005,12,20,1111.0,0.0,15.0,0,15.0,0.0
2005,12,21,1130.0,0.0,15.4,0,,0.0
2005,12,22,1130.0,0.0,16.2,0,,0.0
2005,12,23,1100.0,0.0,16.1,0,,0.0
2005,12,24,800.0,0.0,15.4,0,15.1,0.0
2005,12,25,1015.0,0.0,15.6,0,15.1,0.0
2005,12,26,1100.0,0.0,15.7,0,15.1,0.0
2005,12,27,1530.0,0.0,16.1,0,15.5,0.0
2005,12,28,1111.0,0.0,15.5,0,15.5,0.0
2005,12,29,1100.0,0.0,15.2,0,15.2,0.0
2005,12,30,1130.0,0.0,15.5,0,15.4,0.0
2005,12,31,800.0,0.0,15.3,0,15.3,0.0
2006,1,1,1015.0,0.0,15.4,0,15.1,0.0
2006,1,2,,0.0,,0,,0.0
2006,1,3,1115.0,0.0,15.3,0,,0.0
2006,1,4,1145.0,0.0,15.0,0,15.0,0.0
2006,1,5,1111.0,0.0,16.1,0,16.1,0.0
2006,1,6,1000.0,0.0,15.7,0,15.7,0.0
2006,1,7,1130.0,0.0,16.0,3,15.5,0.0
2006,1,8,1111.0,0.0,16.0,0,15.5,0.0
2006,1,9,1130.0,0.0,15.8,0,16.0,0.0
2006,1,10,1030.0,0.0,15.6,0,15.7,0.0
2006,1,11,1145.0,0.0,15.6,0,15.6,0.0
2006,1,12,1315.0,0.0,15.8,0,15.6,0.0
2006,1,13,845.0,0.0,15.5,0,15.5,0.0
2006,1,14,1132.0,0.0,15.4,0,15.1,0.0
2006,1,15,1145.0,0.0,15.2,0,,0.0
2006,1,16,1030.0,0.0,14.5,0,,0.0
2006,1,17,1045.0,0.0,14.6,0,14.6,0.0
2006,1,18,1100.0,0.0,14.6,0,,0.0
2006,1,19,1100.0,0.0,14.6,0,,0.0
2006,1,20,1030.0,0.0,14.4,0,,0.0
2006,1,21,1145.0,0.0,14.8,0,13.1,0.0
2006,1,22,1130.0,0.0,14.6,0,14.6,0.0
2006,1,23,1100.0,0.0,14.1,0,13.9,0.0
2006,1,24,1130.0,0.0,14.1,0,,0.0
2006,1,25,1630.0,2.0,14.8,0,14.2,0.0
2006,1,26,1130.0,0.0,14.8,0,14.5,0.0
2006,1,27,1115.0,0.0,14.5,0,14.5,2.0
2006,1,28,1145.0,0.0,14.6,0,14.4,0.0
2006,1,29,1015.0,0.0,14.4,0,14.2,0.0
2006,1,30,945.0,0.0,14.2,0,,0.0
2006,1,31,1100.0,0.0,14.7,0,,0.0
2006,2,1,1015.0,0.0,14.9,0,14.2,0.0
2006,2,2,1111.0,0.0,15.1,0,14.5,0.0
2006,2,3,1040.0,0.0,15.0,0,14.9,0.0
2006,2,4,1130.0,0.0,15.5,0,14.9,0.0
2006,2,5,1030.0,0.0,15.1,0,14.9,0.0
2006,2,6,915.0,0.0,14.9,0,,0.0
2006,2,7,1030.0,0.0,14.9,0,14.7,0.0
2006,2,8,900.0,0.0,14.6,0,14.4,0.0
2006,2,9,1030.0,0.0,15.0,0,14.6,0.0
2006,2,10,1050.0,0.0,14.7,0,,0.0
2006,2,11,1130.0,0.0,16.6,0,15.4,0.0
2006,2,12,1430.0,0.0,15.6,0,,0.0
2006,2,13,1111.0,0.0,14.7,0,,0.0
2006,2,14,1115.0,0.0,14.8,0,14.7,0.0
2006,2,15,1045.0,0.0,,0,,0.0
2006,2,16,945.0,0.0,14.6,0,14.5,0.0
2006,2,17,1130.0,0.0,15.0,0,15.0,0.0
2006,2,18,1140.0,0.0,15.2,0,15.2,0.0
2006,2,19,945.0,0.0,14.7,0,14.5,0.0
2006,2,20,930.0,0.0,14.6,0,14.7,0.0
2006,2,21,1145.0,0.0,14.9,0,14.9,0.0
2006,2,22,1130.0,0.0,14.6,0,,0.0
2006,2,23,1135.0,0.0,15.2,0,15.2,0.0
2006,2,24,1030.0,0.0,15.0,0,14.7,0.0
2006,2,25,1115.0,0.0,15.2,0,14.9,0.0
2006,2,26,1130.0,0.0,16.1,0,15.2,0.0
2006,2,27,1111.0,0.0,15.8,0,15.1,0.0
2006,2,28,1100.0,0.0,14.6,0,14.6,0.0
2006,3,1,1145.0,0.0,15.7,0,,0.0
2006,3,2,1000.0,0.0,15.0,0,14.7,0.0
2006,3,3,1122.0,0.0,14.7,0,14.2,0.0
2006,3,4,1130.0,0.0,14.8,0,14.7,0.0
2006,3,5,1135.0,0.0,14.8,0,14.8,0.0
2006,3,6,1130.0,0.0,14.7,0,14.7,0.0
2006,3,7,1400.0,0.0,15.0,0,15.0,0.0
2006,3,8,1130.0,0.0,14.7,0,,0.0
2006,3,9,1015.0,0.0,14.2,0,14.2,0.0
2006,3,10,1030.0,0.0,14.0,0,14.0,0.0
2006,3,11,1120.0,0.0,13.4,0,,0.0
2006,3,12,940.0,0.0,13.4,0,13.3,0.0
2006,3,13,930.0,0.0,13.6,0,13.5,0.0
2006,3,14,1145.0,0.0,14.2,0,14.4,0.0
2006,3,15,1145.0,0.0,14.5,0,14.1,0.0
2006,3,16,930.0,0.0,13.1,0,12.5,0.0
2006,3,17,915.0,0.0,13.2,0,12.1,0.0
2006,3,18,935.0,0.0,13.4,2,13.3,2.0
2006,3,19,1045.0,0.0,12.8,0,12.6,0.0
2006,3,20,930.0,0.0,12.8,0,12.9,0.0
2006,3,21,1145.0,0.0,13.5,0,13.3,0.0
2006,3,22,1045.0,0.0,13.3,0,13.1,0.0
2006,3,23,1135.0,0.0,13.8,0,13.2,0.0
2006,3,24,1035.0,0.0,13.2,0,12.4,2.0
2006,3,25,945.0,0.0,13.5,0,12.5,0.0
2006,3,26,1015.0,0.0,14.2,0,13.7,0.0
2006,3,27,,0.0,,0,,0.0
2006,3,28,945.0,0.0,14.7,0,14.1,2.0
2006,3,29,1620.0,0.0,15.4,0,15.4,0.0
2006,3,30,1150.0,0.0,14.8,0,14.9,0.0
2006,3,31,1020.0,0.0,14.8,0,14.6,0.0
2006,4,1,1130.0,0.0,15.2,0,14.9,0.0
2006,4,2,830.0,0.0,15.3,0,14.8,0.0
2006,4,3,1230.0,0.0,16.4,0,16.2,0.0
2006,4,4,1000.0,0.0,15.4,0,15.4,0.0
2006,4,5,1030.0,0.0,15.3,0,,0.0
2006,4,6,820.0,0.0,15.2,0,15.0,0.0
2006,4,7,915.0,0.0,15.7,0,15.7,0.0
2006,4,8,855.0,0.0,15.5,0,15.1,0.0
2006,4,9,1000.0,0.0,15.1,0,15.1,0.0
2006,4,10,1500.0,0.0,16.5,0,15.5,0.0
2006,4,11,845.0,0.0,16.2,0,15.8,0.0
2006,4,12,,0.0,,0,,0.0
2006,4,13,840.0,0.0,16.7,0,16.3,0.0
2006,4,14,945.0,0.0,17.0,0,16.7,0.0
2006,4,15,1000.0,0.0,16.3,0,16.2,0.0
2006,4,16,830.0,0.0,16.3,0,16.2,0.0
2006,4,17,830.0,0.0,16.1,0,,0.0
2006,4,18,1515.0,0.0,16.5,0,16.1,0.0
2006,4,19,1400.0,0.0,15.7,0,15.7,0.0
2006,4,20,1345.0,0.0,16.6,0,15.9,0.0
2006,4,21,1120.0,0.0,16.6,0,15.4,0.0
